1989,"Orillia, Ontario",35569,Apartment structures of six units and over,Two bedroom units,v3824947,103.4.3,537
1988,"Orillia, Ontario",35569,Apartment structures of six units and over,Three bedroom units,v3825135,103.4.4,503
1989,"Orillia, Ontario",35569,Apartment structures of six units and over,Three bedroom units,v3825135,103.4.4,525
1987,"Oshawa, Ontario",35532,Apartment structures of six units and over,Bachelor units,v3824431,104.4.1,378
1988,"Oshawa, Ontario",35532,Apartment structures of six units and over,Bachelor units,v3824431,104.4.1,447
1989,"Oshawa, Ontario",35532,Apartment structures of six units and over,Bachelor units,v3824431,104.4.1,411
1987,"Oshawa, Ontario",35532,Apartment structures of six units and over,One bedroom units,v3824619,104.4.2,445
1988,"Oshawa, Ontario",35532,Apartment structures of six units and over,One bedroom units,v3824619,104.4.2,484
1989,"Oshawa, Ontario",35532,Apartment structures of six units and over,One bedroom units,v3824619,104.4.2,526
1987,"Oshawa, Ontario",35532,Apartment structures of six units and over,Two bedroom units,v3824807,104.4.3,504
1988,"Oshawa, Ontario",35532,Apartment structures of six units and over,Two bedroom units,v3824807,104.4.3,540
1989,"Oshawa, Ontario",35532,Apartment structures of six units and over,Two bedroom units,v3824807,104.4.3,567
1987,"Oshawa, Ontario",35532,Apartment structures of six units and over,Three bedroom units,v3824995,104.4.4,596
1988,"Oshawa, Ontario",35532,Apartment structures of six units and over,Three bedroom units,v3824995,104.4.4,601
1989,"Oshawa, Ontario",35532,Apartment structures of six units and over,Three bedroom units,v3824995,104.4.4,641
1987,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Bachelor units,v3824432,105.4.1,354
1988,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Bachelor units,v3824432,105.4.1,366
1989,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Bachelor units,v3824432,105.4.1,382
1987,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,One bedroom units,v3824620,105.4.2,438
1988,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,One bedroom units,v3824620,105.4.2,460
1989,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,One bedroom units,v3824620,105.4.2,476
1987,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Two bedroom units,v3824808,105.4.3,538
1988,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Two bedroom units,v3824808,105.4.3,559
1989,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Two bedroom units,v3824808,105.4.3,579
1987,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Three bedroom units,v3824996,105.4.4,624
1988,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Three bedroom units,v3824996,105.4.4,658
1989,"Ottawa-Gatineau, Ontario/Quebec","35505, 24505",Apartment structures of six units and over,Three bedroom units,v3824996,105.4.4,666
1987,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Bachelor units,v3824434,106.4.1,356
1988,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Bachelor units,v3824434,106.4.1,370
1989,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Bachelor units,v3824434,106.4.1,385
1987,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,One bedroom units,v3824622,106.4.2,443
1988,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,One bedroom units,v3824622,106.4.2,467
1989,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,One bedroom units,v3824622,106.4.2,484
1987,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Two bedroom units,v3824810,106.4.3,565
1988,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Two bedroom units,v3824810,106.4.3,590
1989,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Two bedroom units,v3824810,106.4.3,611
1987,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Three bedroom units,v3824998,106.4.4,668
1988,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Three bedroom units,v3824998,106.4.4,720
1989,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35505,Apartment structures of six units and over,Three bedroom units,v3824998,106.4.4,726
1987,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Bachelor units,v3824573,107.4.1,288
1988,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Bachelor units,v3824573,107.4.1,286
1989,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Bachelor units,v3824573,107.4.1,319
1987,"Owen Sound, Ontario",35566,Apartment structures of six units and over,One bedroom units,v3824761,107.4.2,363
1988,"Owen Sound, Ontario",35566,Apartment structures of six units and over,One bedroom units,v3824761,107.4.2,365
1989,"Owen Sound, Ontario",35566,Apartment structures of six units and over,One bedroom units,v3824761,107.4.2,387
1987,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Two bedroom units,v3824949,107.4.3,429
1988,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Two bedroom units,v3824949,107.4.3,440
1989,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Two bedroom units,v3824949,107.4.3,475
1987,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Three bedroom units,v3825137,107.4.4,457
1988,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Three bedroom units,v3825137,107.4.4,461
1989,"Owen Sound, Ontario",35566,Apartment structures of six units and over,Three bedroom units,v3825137,107.4.4,494
1987,"Pembroke, Ontario",35515,Apartment structures of six units and over,One bedroom units,v3824762,108.4.2,369
1988,"Pembroke, Ontario",35515,Apartment structures of six units and over,One bedroom units,v3824762,108.4.2,384
1989,"Pembroke, Ontario",35515,Apartment structures of six units and over,One bedroom units,v3824762,108.4.2,415
1987,"Pembroke, Ontario",35515,Apartment structures of six units and over,Two bedroom units,v3824950,108.4.3,433
1988,"Pembroke, Ontario",35515,Apartment structures of six units and over,Two bedroom units,v3824950,108.4.3,456
1989,"Pembroke, Ontario",35515,Apartment structures of six units and over,Two bedroom units,v3824950,108.4.3,471
1989,"Pembroke, Ontario",35515,Apartment structures of six units and over,Three bedroom units,v3825138,108.4.4,491
1987,"Peterborough, Ontario",35529,Apartment structures of six units and over,Bachelor units,v3824470,110.4.1,295
1988,"Peterborough, Ontario",35529,Apartment structures of six units and over,Bachelor units,v3824470,110.4.1,329
1989,"Peterborough, Ontario",35529,Apartment structures of six units and over,Bachelor units,v3824470,110.4.1,290
1987,"Peterborough, Ontario",35529,Apartment structures of six units and over,One bedroom units,v3824658,110.4.2,419
1988,"Peterborough, Ontario",35529,Apartment structures of six units and over,One bedroom units,v3824658,110.4.2,433
1989,"Peterborough, Ontario",35529,Apartment structures of six units and over,One bedroom units,v3824658,110.4.2,461
1987,"Peterborough, Ontario",35529,Apartment structures of six units and over,Two bedroom units,v3824846,110.4.3,485
1988,"Peterborough, Ontario",35529,Apartment structures of six units and over,Two bedroom units,v3824846,110.4.3,526
1989,"Peterborough, Ontario",35529,Apartment structures of six units and over,Two bedroom units,v3824846,110.4.3,555
1987,"Peterborough, Ontario",35529,Apartment structures of six units and over,Three bedroom units,v3825034,110.4.4,543
1988,"Peterborough, Ontario",35529,Apartment structures of six units and over,Three bedroom units,v3825034,110.4.4,604
1989,"Peterborough, Ontario",35529,Apartment structures of six units and over,Three bedroom units,v3825034,110.4.4,634
1989,"Port Hope, Ontario",35528,Apartment structures of six units and over,One bedroom units,v3824711,111.4.2,536
1989,"Port Hope, Ontario",35528,Apartment structures of six units and over,Two bedroom units,v3824899,111.4.3,617
1987,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Bachelor units,v3824430,117.4.1,268
1988,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Bachelor units,v3824430,117.4.1,290
1989,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Bachelor units,v3824430,117.4.1,307
1987,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,One bedroom units,v3824618,117.4.2,378
1988,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,One bedroom units,v3824618,117.4.2,395
1989,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,One bedroom units,v3824618,117.4.2,417
1987,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Two bedroom units,v3824806,117.4.3,433
1988,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Two bedroom units,v3824806,117.4.3,457
1989,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Two bedroom units,v3824806,117.4.3,492
1987,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Three bedroom units,v3824994,117.4.4,482
1988,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Three bedroom units,v3824994,117.4.4,528
1989,"St. Catharines-Niagara, Ontario",35539,Apartment structures of six units and over,Three bedroom units,v3824994,117.4.4,590
1987,"St. Thomas, Ontario",,Apartment structures of six units and over,Bachelor units,v3824526,118.4.1,291
1987,"St. Thomas, Ontario",,Apartment structures of six units and over,One bedroom units,v3824714,118.4.2,347
1987,"St. Thomas, Ontario",,Apartment structures of six units and over,Two bedroom units,v3824902,118.4.3,415
1987,"Sarnia, Ontario",35562,Apartment structures of six units and over,Bachelor units,v3824476,112.4.1,265
1988,"Sarnia, Ontario",35562,Apartment structures of six units and over,Bachelor units,v3824476,112.4.1,285
1989,"Sarnia, Ontario",35562,Apartment structures of six units and over,Bachelor units,v3824476,112.4.1,300
1987,"Sarnia, Ontario",35562,Apartment structures of six units and over,One bedroom units,v3824664,112.4.2,379
1988,"Sarnia, Ontario",35562,Apartment structures of six units and over,One bedroom units,v3824664,112.4.2,389
1989,"Sarnia, Ontario",35562,Apartment structures of six units and over,One bedroom units,v3824664,112.4.2,417
1987,"Sarnia, Ontario",35562,Apartment structures of six units and over,Two bedroom units,v3824852,112.4.3,445
1988,"Sarnia, Ontario",35562,Apartment structures of six units and over,Two bedroom units,v3824852,112.4.3,457
1989,"Sarnia, Ontario",35562,Apartment structures of six units and over,Two bedroom units,v3824852,112.4.3,478
1987,"Sarnia, Ontario",35562,Apartment structures of six units and over,Three bedroom units,v3825040,112.4.4,603
1988,"Sarnia, Ontario",35562,Apartment structures of six units and over,Three bedroom units,v3825040,112.4.4,581
1989,"Sarnia, Ontario",35562,Apartment structures of six units and over,Three bedroom units,v3825040,112.4.4,593
1987,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Bachelor units,v3824477,113.4.1,281
1988,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Bachelor units,v3824477,113.4.1,289
1989,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Bachelor units,v3824477,113.4.1,281
1987,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,One bedroom units,v3824665,113.4.2,393
1988,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,One bedroom units,v3824665,113.4.2,415
1989,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,One bedroom units,v3824665,113.4.2,432
1987,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Two bedroom units,v3824853,113.4.3,456
1988,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Two bedroom units,v3824853,113.4.3,485
1989,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Two bedroom units,v3824853,113.4.3,500
1987,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Three bedroom units,v3825041,113.4.4,539
1988,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Three bedroom units,v3825041,113.4.4,562
1989,"Sault Ste. Marie, Ontario",35590,Apartment structures of six units and over,Three bedroom units,v3825041,113.4.4,584
1987,"Smiths Falls, Ontario",,Apartment structures of six units and over,Bachelor units,v3824586,116.4.1,199
1987,"Smiths Falls, Ontario",,Apartment structures of six units and over,One bedroom units,v3824774,116.4.2,333
1987,"Smiths Falls, Ontario",,Apartment structures of six units and over,Two bedroom units,v3824962,116.4.3,420
1988,"Stratford, Ontario",35553,Apartment structures of six units and over,Bachelor units,v3824588,119.4.1,284
1989,"Stratford, Ontario",35553,Apartment structures of six units and over,Bachelor units,v3824588,119.4.1,296
1987,"Stratford, Ontario",35553,Apartment structures of six units and over,One bedroom units,v3824776,119.4.2,353
1988,"Stratford, Ontario",35553,Apartment structures of six units and over,One bedroom units,v3824776,119.4.2,387
1989,"Stratford, Ontario",35553,Apartment structures of six units and over,One bedroom units,v3824776,119.4.2,396
1987,"Stratford, Ontario",35553,Apartment structures of six units and over,Two bedroom units,v3824964,119.4.3,421
1988,"Stratford, Ontario",35553,Apartment structures of six units and over,Two bedroom units,v3824964,119.4.3,456
1989,"Stratford, Ontario",35553,Apartment structures of six units and over,Two bedroom units,v3824964,119.4.3,475
1987,"Stratford, Ontario",35553,Apartment structures of six units and over,Three bedroom units,v3825152,119.4.4,526
1988,"Stratford, Ontario",35553,Apartment structures of six units and over,Three bedroom units,v3825152,119.4.4,553
1989,"Stratford, Ontario",35553,Apartment structures of six units and over,Three bedroom units,v3825152,119.4.4,584
1987,"Temiskaming Shores, Ontario",35584,Apartment structures of six units and over,Bachelor units,v3824555,82.4.1,271
1987,"Temiskaming Shores, Ontario",35584,Apartment structures of six units and over,One bedroom units,v3824743,82.4.2,289
1987,"Temiskaming Shores, Ontario",35584,Apartment structures of six units and over,Two bedroom units,v3824931,82.4.3,407
1987,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Bachelor units,v3824442,122.4.1,263
1988,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Bachelor units,v3824442,122.4.1,284
1989,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Bachelor units,v3824442,122.4.1,285
1987,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,One bedroom units,v3824630,122.4.2,399
1988,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,One bedroom units,v3824630,122.4.2,423
1989,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,One bedroom units,v3824630,122.4.2,442
1987,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Two bedroom units,v3824818,122.4.3,508
1988,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Two bedroom units,v3824818,122.4.3,536
1989,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Two bedroom units,v3824818,122.4.3,560
1987,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Three bedroom units,v3825006,122.4.4,504
1989,"Thunder Bay, Ontario",35595,Apartment structures of six units and over,Three bedroom units,v3825006,122.4.4,631
1987,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,Bachelor units,v3824594,123.4.1,294
1989,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,Bachelor units,v3824594,123.4.1,323
1987,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,One bedroom units,v3824782,123.4.2,355
1988,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,One bedroom units,v3824782,123.4.2,381
1989,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,One bedroom units,v3824782,123.4.2,392
1987,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,Two bedroom units,v3824970,123.4.3,412
1988,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,Two bedroom units,v3824970,123.4.3,448
1989,"Tillsonburg, Ontario",35546,Apartment structures of six units and over,Two bedroom units,v3824970,123.4.3,459
1987,"Timmins, Ontario",35586,Apartment structures of six units and over,Bachelor units,v3824533,124.4.1,251
1987,"Timmins, Ontario",35586,Apartment structures of six units and over,One bedroom units,v3824721,124.4.2,411
1988,"Timmins, Ontario",35586,Apartment structures of six units and over,One bedroom units,v3824721,124.4.2,430
1989,"Timmins, Ontario",35586,Apartment structures of six units and over,One bedroom units,v3824721,124.4.2,451
1987,"Timmins, Ontario",35586,Apartment structures of six units and over,Two bedroom units,v3824909,124.4.3,506
1988,"Timmins, Ontario",35586,Apartment structures of six units and over,Two bedroom units,v3824909,124.4.3,520
1989,"Timmins, Ontario",35586,Apartment structures of six units and over,Two bedroom units,v3824909,124.4.3,554
1987,"Timmins, Ontario",35586,Apartment structures of six units and over,Three bedroom units,v3825097,124.4.4,556
1988,"Timmins, Ontario",35586,Apartment structures of six units and over,Three bedroom units,v3825097,124.4.4,562
1989,"Timmins, Ontario",35586,Apartment structures of six units and over,Three bedroom units,v3825097,124.4.4,620
1987,"Toronto, Ontario",35535,Apartment structures of six units and over,Bachelor units,v3824443,125.4.1,377
1988,"Toronto, Ontario",35535,Apartment structures of six units and over,Bachelor units,v3824443,125.4.1,405
1989,"Toronto, Ontario",35535,Apartment structures of six units and over,Bachelor units,v3824443,125.4.1,428
1987,"Toronto, Ontario",35535,Apartment structures of six units and over,One bedroom units,v3824631,125.4.2,470
1988,"Toronto, Ontario",35535,Apartment structures of six units and over,One bedroom units,v3824631,125.4.2,494
1989,"Toronto, Ontario",35535,Apartment structures of six units and over,One bedroom units,v3824631,125.4.2,528
1987,"Toronto, Ontario",35535,Apartment structures of six units and over,Two bedroom units,v3824819,125.4.3,567
1988,"Toronto, Ontario",35535,Apartment structures of six units and over,Two bedroom units,v3824819,125.4.3,599
1989,"Toronto, Ontario",35535,Apartment structures of six units and over,Two bedroom units,v3824819,125.4.3,642
1987,"Toronto, Ontario",35535,Apartment structures of six units and over,Three bedroom units,v3825007,125.4.4,704
1988,"Toronto, Ontario",35535,Apartment structures of six units and over,Three bedroom units,v3825007,125.4.4,749
1989,"Toronto, Ontario",35535,Apartment structures of six units and over,Three bedroom units,v3825007,125.4.4,798
1987,"Trenton, Ontario",,Apartment structures of six units and over,One bedroom units,v3824784,126.4.2,381
1987,"Trenton, Ontario",,Apartment structures of six units and over,Two bedroom units,v3824972,126.4.3,442
1988,"Wallaceburg, Ontario",,Apartment structures of six units and over,Two bedroom units,v3824910,127.4.3,469
1987,"Windsor, Ontario",35559,Apartment structures of six units and over,Bachelor units,v3824447,128.4.1,262
1988,"Windsor, Ontario",35559,Apartment structures of six units and over,Bachelor units,v3824447,128.4.1,275
1989,"Windsor, Ontario",35559,Apartment structures of six units and over,Bachelor units,v3824447,128.4.1,293
1987,"Windsor, Ontario",35559,Apartment structures of six units and over,One bedroom units,v3824635,128.4.2,428
1988,"Windsor, Ontario",35559,Apartment structures of six units and over,One bedroom units,v3824635,128.4.2,412
1989,"Windsor, Ontario",35559,Apartment structures of six units and over,One bedroom units,v3824635,128.4.2,447
1987,"Windsor, Ontario",35559,Apartment structures of six units and over,Two bedroom units,v3824823,128.4.3,523
1988,"Windsor, Ontario",35559,Apartment structures of six units and over,Two bedroom units,v3824823,128.4.3,528
1989,"Windsor, Ontario",35559,Apartment structures of six units and over,Two bedroom units,v3824823,128.4.3,553
1987,"Windsor, Ontario",35559,Apartment structures of six units and over,Three bedroom units,v3825011,128.4.4,578
1988,"Windsor, Ontario",35559,Apartment structures of six units and over,Three bedroom units,v3825011,128.4.4,510
1989,"Windsor, Ontario",35559,Apartment structures of six units and over,Three bedroom units,v3825011,128.4.4,591
1989,"Woodstock, Ontario",35544,Apartment structures of six units and over,Bachelor units,v3824535,129.4.1,289
1987,"Woodstock, Ontario",35544,Apartment structures of six units and over,One bedroom units,v3824723,129.4.2,345
1988,"Woodstock, Ontario",35544,Apartment structures of six units and over,One bedroom units,v3824723,129.4.2,385
1989,"Woodstock, Ontario",35544,Apartment structures of six units and over,One bedroom units,v3824723,129.4.2,397
1987,"Woodstock, Ontario",35544,Apartment structures of six units and over,Two bedroom units,v3824911,129.4.3,412
1988,"Woodstock, Ontario",35544,Apartment structures of six units and over,Two bedroom units,v3824911,129.4.3,451
1989,"Woodstock, Ontario",35544,Apartment structures of six units and over,Two bedroom units,v3824911,129.4.3,460
1988,"Woodstock, Ontario",35544,Apartment structures of six units and over,Three bedroom units,v3825099,129.4.4,427
1989,"Woodstock, Ontario",35544,Apartment structures of six units and over,Three bedroom units,v3825099,129.4.4,467
